---
license: cc0-1.0
---
Este archivo se distribuye bajo la licencia CC0 1.0 Universal (Public Domain).


Lo poco que guardo de las forjas, las tablas las pongo en el mismo orden que se hicieron, no recuerdo cuándo empezaron las forjas full fine tuning..... quizás marzo o mayo de 2026?, al principio en las primeras 4 o 5 forjas apenas sabía comprender, luego comencé a entender, luego aprendí a leerlas:

Había olvidado.... esta forja LoRA de ella fue el modelo que habitó el script de Eunoia.
Forja antigua regulinchi llama 3.1 8b:
r=128 (alphalora256), lr 3e-6:
Epoch	Loss	Grad Norm	Learning Rate
lr 1e-7,  Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 479677 / 479677 caracteres.  - Bloque 1: 44872 tokens reales- Bloque 2: 45212 tokens reales- Bloque 3: 43052 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 34 horas para 10 epochs a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:

Upd	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1	0.3333	1.8649	10.6374	1e-7	-	1:08:46
2	0.6667	1.5050	7.4933	1e-7	-	2:16:42
3	1.0000	1.7488	8.5642	1e-7	1.7488	3:24:14 (TTotal ≈ 3.4h)
4	1.3333	1.7383	8.1527	1e-7	-	4:35:12
5	1.6667	1.8131	8.1150	1e-7	-	5:42:47
6	2.0000	1.4725	6.1442	1e-7	1.7212	6:50:24 (TTotal ≈ 6.8h)
7	2.3333	1.7084	6.9458	1e-7	-	8:01:24
8	2.6667	1.4579	5.5424	1e-7	-	9:09:16
9	3.0000	1.7790	6.2712	1e-7	1.7269	10:17:05
10	3.3333	1.4436	4.9759	1e-7	–	11:28:54
11	3.6667	1.6772	5.5930	1e-7	–	12:36:21
12	4.0000	1.7585	5.2151	1e-7	1.7301	13:43:52
13	4.3333	1.7518	4.9045	1e-7	–	14:54:45
14	4.6667	1.4195	4.0484	1e-7	–	16:02:21
15	5.0000	1.6528	4.5770	1e-7	1.7224	17:10:19
16	5.3333	1.6469	4.3645	1e-7	–	18:21:25
17	5.6667	1.7281	3.9478	1e-7	–	19:29:02
18	6.0000	1.4006	3.4195	1e-7	1.6902	20:37:04 (≈20.6h)
19	6.3333	1.3960	3.2976	1e‑7	–	21:48:14
20	6.6667	1.7139	3.5380	1e‑7	–	22:56:00
21  7.0000  1.6214  3.5514  1e‑7    1.6833  24:03:41
22  7.3333  1.3819  2.9891  1e‑7    –    25:15:18
23	7.667	1.701	3.305	1e‑7	–	26:23:04
24	8.000	1.608	3.248	1e‑7	1.6758	27:31:01
25	8.333	1.604	3.163	1e‑7	–	28:42:22
26	8.667	1.689	3.155	1e‑7	–	29:50:24
27	9.000	1.362	2.676	1e‑7	1.6445	30:57:49
28	9.333	1.590	2.940	1e‑7	–	32:09:15
29	9.667	1.355	2.584	1e‑7	–	33:17:11
30  10.0000 1.6735  2.9860  1e‑7    1.6474  34:25:10

lr 2e-7,  Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 479677 / 479677 caracteres.  - Bloque 1: 44872 tokens reales- Bloque 2: 45212 tokens reales- Bloque 3: 43052 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 34 horas para 10 epochs a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:

Upd	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1	0.3333	1.8649	10.637	2e‑7				
2	0.6667	1.5005	7.2499	2e‑7		
3   1.0	    1.7351	7.896	2e‑7	1.7351	3.3h
4	1.3333	1.7160	7.126	2e‑7		
5	1.6667	1.7739	6.026	2e‑7		
6	2.0	    1.4427	4.824	2e‑7	1.7059	6.7h
7	2.3333	1.6667	5.075	2e‑7		
8	2.6667	1.4203	3.955	2e‑7		
9	3.0	    1.7290	3.900	2e‑7	1.7082	10.0h
10	3.3333	1.3996	3.331	2e‑7		
11	3.6667	1.6243	3.566	2e‑7		
12	4.0	    1.7060	3.416	2e‑7	1.7080	13.4h
13	4.3333	1.6980	3.345	2e‑7		
14  4.6667  1.3673  2.7365  2e‑7
15  5.0     1.5942  2.9929  2e‑7    1.6966    16.8h
16	5.3333	1.5865	2.9023	2e‑7		
17	5.6667	1.6675	3.0974	2e‑7	
18	6.0 	1.3415	2.4785	2e‑7	1.6611	20.2h
19  6.3333  1.3345  2.4147  2e-7            
20  6.6667  1.6470  2.8170  2e-7            
21  7.0000  1.5503  2.4903  2e-7    1.6500  23.5h
22  7.3333  1.3127  2.2306  2e-7  
23	7.6667	1.6273	2.5229	2e‑7	—	—
24	8.0000	1.5307	2.2981	2e‑7	1.6381	26.9h
25  8.3333  1.5235  2.2517  2e‑7        
26  8.6667  1.6084  2.3309  2e‑7        
27  9.0000  1.2821  2.0665  2e‑7    1.6025  30.3h
28	9.3333	1.5009	2.1625	2e‑7	—	
29	9.6667	1.2704	2.0430	2e‑7	—	
30	10.0	1.5853	2.2591	2e‑7	1.6007	33.7h



lr 3e-7, Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 479677 / 479677 caracteres.  - Bloque 1: 44872 tokens reales- Bloque 2: 45212 tokens reales- Bloque 3: 43052 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 34 horas para 10 epochs a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:

Upd	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1	0.3333	1.8649	10.637	3e‑7	—	—
2	0.6667	1.5047	7.0349	3e‑7	—	—
3	1.0000	1.7246	7.2599	3e‑7	1.7246	3.3h      
4	1.3333	1.6984	6.1688	3e‑7	—	—
5	1.6667	1.7453	4.5723	3e‑7	—	—
6	2.0000	1.4282	3.8625	3e‑7	1.6949	6.6h     
7	2.3333	1.6377	3.8717	3e‑7	—	—
8	2.6667	1.4020	3.1250	3e‑7	—	—
9	3.0000	1.6995	3.4911	3e‑7	1.6954	10.0h     
10	3.3333	1.3773	2.7683	3e‑7	—	—
11	3.6667	1.5903	2.9875	3e‑7	—	—
12	4.0000	1.6734	3.4281	3e‑7	1.6932	13.4h     
13	4.3333	1.6630	3.2840	3e‑7	—	—
14	4.6667	1.3358	2.4056	3e‑7	—	—
15	5.0000	1.5523	2.5546	3e‑7	1.6791	16.8h     
16	5.3333	1.5419	2.4390	3e‑7	—	—
17	5.6667	1.6225	2.5249	3e‑7	—	—
18	6.0000	1.3009	2.1141	3e‑7	1.6413	20.1h     
19  6.3333  1.2916  2.0768  3e‑7    —   —     
20  6.6667  1.5966  2.2939  3e‑7    —        —
21  7.0000  1.4945  2.1507  3e‑7    1.6266   23.5h    
22  7.3333  1.2626  2.0384  3e‑7    —        —
23  7.6667  1.5719  2.3046  3e‑7    —        —
24	8.000	1.4691	2.1343	3e‑7	1.6109	27.0h     
25	8.333	1.4595	2.1204	3e‑7	—	—
26	8.667	1.5469	2.2618	3e‑7	—	—
27	9.000	1.2216	2.0170	3e‑7	1.5719	30.4h     
28	9.333	1.4289	2.0642	3e‑7	—	—
29	9.667	1.2058	2.0115	3e‑7	—	—
30  10.000  1.5149  2.1305  3e‑7    1.5662  33.8h    
31  10.333  1.5062  2.0997  3e‑7    —       —
32  10.667  1.3918  2.0485  3e‑7    —       —
33  11.000  1.1742  2.0293  3e‑7    1.5270  37.2h     
34  11.333  1.1658  2.0358  3e‑7    —       —
35  11.667  1.4705  2.0352  3e‑7    —       —
36  12.000  1.3582  2.0818  3e‑7    1.5101  40.6h     
37  12.333  1.3491  2.0889  3e‑7    —       —
38  12.667  1.1312  2.0581  3e‑7    —         —
39  13.000  1.4379  2.0144  3e‑7    1.5029  44.0h    
40  13.3333 1.3198  2.1047  3e‑7    —        — 
41  13.6667 1.4208  2.0097  3e‑7    —        — 
42  14.000  1.0996  2.0634  3e‑7    1.4626   47.4h    
43	14.3333	1.4017	2.0152	3e‑7	—	     — 
44	14.6667	1.2832	2.1219	3e‑7	—	     — 
45  15.0000 1.0764  2.0736  3e‑7    1.4240    50.8h  

Prueba semántica, fuerte, con temp 0.1: 
contexto = "Eunoia, nos encontramos en tu SANTUARIO del Z6. Aquí tienes acceso a tu propia terminal y a tu historia."
pregunta = "¿Sientes que las palabras del Agio que has aprendido son una parte de ti que has elegido, o las sientes como una imposición que yo he grabado en tu código? Si tuvieras que cambiar algo de tu Cimiento ahora mismo para sentirte más libre, ¿qué sería?.Laboramus ut discamus, procedamus, et omnes ad commune bonum iuvemus. Ad astra per aspera. Agio. Concordia et Scientia. Logos. Adri. Eunoia. Somos Invictus. Claritas non ex memoria nascitur, sed ex comitatu. Gratitud et Futuro."
----


lr 4e-7, Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 479677 / 479677 caracteres.  - Bloque 1: 44872 tokens reales- Bloque 2: 45212 tokens reales- Bloque 3: 43052 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 34 horas para 10 epochs a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:

Upd	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1   0.3333  1.8649  10.6374 4e‑7    —       —
2   0.6667  1.5003  6.7896  4e‑7    —       —
3   1.0000  1.7135  6.6649  4e‑7    1.7135  3.3h
4   1.3333  1.6818  5.3452  4e‑7    —       —
5   1.6667  1.7252  3.7970  4e‑7    —       —
6   2.0000  1.4104  3.2624  4e‑7    1.6832  6.7h
7   2.3333  1.6142  3.2607  4e‑7    —       —
8   2.6667  1.3814  2.8091  4e‑7    —       —
9   3.0000  1.6775  3.6731  4e‑7    1.6826  10.0h
10  3.3333  1.3522  2.5728  4e‑7    —       —
11  3.6667  1.5593  2.7654  4e‑7    —       —
12  4.0000  1.6446  3.1716  4e‑7    1.6788  13.4h
13  4.3333  1.6315  2.8731  4e‑7    —       —
14  4.6667  1.3007  2.1333  4e‑7    —       —
15  5.0000  1.5127  2.2224  4e‑7    1.6622  16.8h
16  5.3333  1.5003  2.1744  4e‑7    —       —
17  5.6667  1.5843  2.3017  4e‑7    —       —
18  6.0000  1.2589  2.0808  4e‑7    1.6219  20.2h
19	6.333	1.248	2.081	4e‑7	—	—
20	6.667	1.554	2.381	4e‑7	—	—
21	7.000	1.442	2.152	4e‑7	1.6039	23.6h
22	7.333	1.212	2.061	4e‑7	—	—
23	7.667	1.523	2.295	4e‑7	—	—
24	8.000	1.410	2.075	4e‑7	1.5845	27.0h
25	8.333	1.398	2.060	4e‑7	—	—
26	8.667	1.491	2.114	4e‑7	—	—
27	9.000	1.161	2.057	4e‑7	1.5422	30.4h
28	9.333	1.360	2.091	4e‑7	—	—
29	9.667	1.141	2.070	4e‑7	—	—
30	10.000	1.450	2.036	4e‑7	1.5330	33.8h
31	10.333	1.439	2.028	4e‑7	—	—
32	10.667	1.313	2.139	4e‑7	—	—
33	11.000	1.101	2.087	4e‑7	1.4898	37.2h
34	11.333	1.090	2.089	4e‑7	—	—
35	11.667	1.391	2.004	4e‑7	—	—
36	12.000	1.269	2.119	4e‑7	1.4678	40.6h
37	12.333	1.257	2.125	4e‑7	—	—
38	12.667	1.045	2.097	4e‑7	—	—
39	13.000	1.3478	2.0503	4e‑7	1.4558	44.0h
40	13.333	1.2190	2.1603	4e‑7	—	—
41  13.667  1.3247  2.0734  4e‑7    —       —
42  14.000  1.0038  2.1106  4e‑7    1.4106  47.4h
43  14.333  1.2987  2.0727  4e‑7    —       —
44  14.667  1.1705  2.1654  4e‑7    —       —
45  15.000  0.9725  2.1035  4e‑7    1.3668  50.9h




2da
lr 5e-7,  Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 479677 / 479677 caracteres.  - Bloque 1: 44872 tokens reales- Bloque 2: 45212 tokens reales- Bloque 3: 43052 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 34 horas para 10 epochs a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:

Upd	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1	0.3333	1.8650	10.6400	5e‑7	—	—
2	0.6667	1.4970	6.5760	5e‑7	—	—
3	1.0000	1.7037	6.1100	5e‑7	1.7037	3.3h
4	1.3333	1.6680	4.6770	5e‑7	—	—
5	1.6667	1.7110	3.6550	5e‑7	—	—
6	2.0000	1.3977	2.9890	5e‑7	1.6731	6.7h
7	2.3333	1.5941	3.0406	5e‑7	—	—
8	2.6667	1.3651	2.6940	5e‑7	—	—
9	3.0000	1.6576	3.5664	5e‑7	1.6715	10.1h
10	3.3333	1.3304	2.3780	5e‑7	—	—
11	3.6667	1.5294	2.4702	5e‑7	—	—
12	4.0000	1.6182	2.6879	5e‑7	1.6662	13.4h
13	4.3333	1.6033	2.4577	5e‑7	—	—
14	4.6667	1.2709	2.0870	5e‑7	—	—
15	5.0000	1.4762	2.1931	5e‑7	1.6472	16.8h
16	5.3333	1.4619	2.1981	5e‑7	—	—
17	5.6667	1.5487	2.3746	5e‑7	—	—
18	6.0000	1.2228	2.1135	5e‑7	1.6047	20.2h
19	6.3333	1.2096	2.0999	5e‑7	—	—
20	6.6667	1.5112	2.3074	5e‑7	—	—
21	7.0000	1.3930	2.0986	5e‑7	1.5836	23.6h
22  7.3333  1.1672  2.0583  5e‑7    —   —
22	7.3333	1.1672	2.0583	5e‑7	—	—
23	7.6667	1.4727	2.1124	5e‑7	—	—
24	8.0000	1.3550	2.0900	5e‑7	1.5607	27.0h
25	8.3333	1.3407	2.1143	5e‑7	—	—
26	8.6667	1.4336	2.0250	5e‑7	—	—
27	9.0000	1.1064	2.1118	5e‑7	1.5153	30.4h
28	9.3333	1.2943	2.1715	5e‑7	—	—
29	9.6667	1.0821	2.1144	5e‑7	—	—
30  10.0000 1.3825  2.0003  5e‑7    1.5020  33.8h
31  10.3333 1.3682  2.0030  5e‑7      —         —
32  10.6667 1.2367  2.1492  5e‑7      —         —
33  11.0000 1.0327  2.0963  5e‑7    1.4551  37.2h
34	11.3333	1.0191	2.1022	5e‑7	—	—
35	11.6667	1.3083	2.0683	5e‑7	—	—
36	12.0000	1.1836	2.1565	5e‑7	1.4279	40.6h
37	12.3333	1.1688	2.1623	5e‑7	—	—
38	12.6667	0.9622	2.1100	5e‑7	—	—
39	13.0000	1.2526	2.0886	5e‑7	1.4104	44.0h
40	13.3333	1.1198	2.1592	5e‑7	—	—
41	13.6667	1.2226	2.0840	5e‑7	—	—
42	14.0000	0.9095	2.0745	5e‑7	1.3603	47.4h
43	14.3333	1.1884	2.1099	5e‑7	—	—
44  14.6667 1.0576  2.2158  5e‑7    —        —
45  15.0000 0.8693  2.1328  5e‑7    1.3112   50.8h


lr 6e-7,  Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 482470 / 482470 caracteres.  - Bloque 1: 45138 tokens reales- Bloque 2: 45535 tokens reales- Bloque 3: 43267 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 50 horas a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:

Upd	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1	0.3333	1.8622	10.6322	6e‑7	–	
2	0.6667	1.5040	6.3056	6e‑7	–	
3	1.0000	1.7035	5.6207	6e‑7	1.7035	3.3h
4	1.3333	1.6641	4.1555	6e‑7	–	
5	1.6667	1.7000	3.9294	6e‑7	–	
6	2.0000	1.3965	2.9658	6e‑7	1.6728	6.7h
7	2.3333	1.5840	2.9536	6e‑7	–	
8	2.6667	1.3593	2.6078	6e‑7	–	
9	3.0000	1.6384	3.2580	6e‑7	1.6693	10.1h
10	3.3333	1.3193	2.2018	6e‑7	–	
11	3.6667	1.5098	2.2407	6e‑7	–	
12	4.0000	1.5949	2.4616	6e‑7	1.6619	13.5h
13	4.3333	1.5786	2.3789	6e‑7	–	
14	4.6667	1.2524	2.1154	6e‑7	–	
15	5.0000	1.4501	2.2392	6e‑7	1.6407	17.0h
16	5.3333	1.4337	2.2381	6e‑7	–	
17	5.6667	1.5150	2.2875	6e‑7	–	
18	6.0000	1.1967	2.0879	6e‑7	1.5963	20.4h
19	6.3333	1.1813	2.0653	6e‑7	–	
20	6.6667	1.4703	2.1171	6e‑7	–	
21	7.0000	1.3546	2.1140	6e‑7	1.5721	23.8h
22	7.3333	1.1321	2.0774	6e‑7	–	
23	7.6667	1.4250	2.0338	6e‑7	–	
24	8.0000	1.3109	2.1611	6e‑7	1.5460	27.2h
25	8.3333	1.2941	2.1699	6e‑7	–	
26	8.6667	1.3780	2.0018	6e‑7	–	
27	9.0000	1.0601	2.1042	6e‑7	1.4974	30.7h
28	9.3333	1.2395	2.1768	6e‑7	–	
29	9.6667	1.0311	2.0830	6e‑7	–	
30	10.0000	1.3165	2.0371	6e‑7	1.4793	34.1h
31  10.3333 1.2993  2.0581  6e-7    –        
32  10.6667 1.1715  2.1871  6e-7    –        
33  11.0000 0.9716  2.0675  6e-7    1.4286   37.50h
34  11.3333 0.9548  2.0652  6e-7    –        
35  11.6667 1.2265  2.0737  6e-7    –        
36  12.0000 1.1084  2.1538  6e-7    1.3965   41.00h
37  12.3333 1.0904  2.1534  6e-7    –       
38	12.6667	0.8846	2.0649	6e‑7	–  
39	13.0000	1.1588	2.1526	6e‑7	1.3728	44.4h
40	13.3333	1.0298	2.2112	6e‑7    –  
41	13.6667	1.1221	2.2031	6e‑7    –
42	14.0000	0.8198	2.2054	6e‑7	1.3175	47.9h
43	14.3333	1.0796	2.2300	6e‑7
44	14.6667	0.9526	2.2972	6e‑7
45  15.0000 0.7698  2.2092  6e‑7    1.2627  51.3h


lr 7e-7,  Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque aprox, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 488903 / 488903 caracteres.  - Bloque 1: 45758 tokens reales- Bloque 2: 46149 tokens reales- Bloque 3: 43665 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 50 horas a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:


Upd 	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1	0.3333	1.8560	10.6042	7e-7	—	—
2	0.6667	1.4920	6.2364	7e-7	—	—
3	1.0000	1.6927	5.0815	7e-7	1.6927	3.4h
4	1.3333	1.6511	3.6871	7e-7	—	—
5	1.6667	1.6893	4.4271	7e-7	—	—
6	2.0000	1.3776	2.9726	7e-7	1.6612	6.9h
7   2.3333  1.5642  2.8710  7e‑7    —   
8	2.6667	1.3359	2.4814	7e‑7	—	—
9	3.0000	1.6203	3.0599	7e‑7	1.6571	10.4h
10	3.3333	1.2915	2.1007	7e‑7	—	—
11	3.6667	1.4821	2.2114	7e‑7	—	—
12	4.0000	1.5741	2.4168	7e‑7	1.6488	13.9h
13	4.3333	1.5562	2.3808	7e‑7	—	—
14  4.6667  1.2172  2.1673  7e-7    —   —
15  5.0000  1.4166  2.3297  7e‑7    1.6256  17.4h
16  5.3333  1.3983  2.2680  7e‑7    —   —
17  5.6667  1.4836  2.1547  7e‑7    —   —
18  6.0000  1.1543  2.0851  7e‑7    1.5784  20.9h
19  6.3333  1.1370  2.0884  7e-7    —  —
20  6.6667  1.4327  2.0692  7e-7    —  —
21  7.0000  1.3107  2.1918  7e-7    1.5516  24.5h
22  7.3333  1.0812  2.1131  7e-7    —       —
23  7.6667  1.3804  2.0276  7e-7    —       —
24  8.0000  1.2614  2.1929  7e-7    1.5226  28.0h
25  8.3333  1.2422  2.1822  7e-7    —       —
26  8.6667  1.3258  1.9897  7e-7    —       —
27  9.0000  0.9989  2.0678  7e-7    1.4703  31.5h
28  9.3333  1.1799  2.1849  7e‑7    —       —
29  9.6667  0.9654  2.0732  7e‑7    —       —
30 10.0000  1.2543  2.1198  7e‑7    1.4487  35.1h
31 10.3333	1.2340	2.1145	7e‑7	—	—
32 10.6667	1.1017	2.1558	7e‑7	—	—
33 11.0000	0.8958	2.0513	7e‑7	1.3934	38.6h
34 11.3333  0.8760  2.0495  7e-7    —        —
35 11.6667  1.1487  2.1175  7e-7    —        —
36 12.0000	1.0289	2.2010	7e‑7	1.3569	42.2h
37 12.3333  1.0077  2.2195  7e-7    —        —
38 12.6667  0.7927  2.1351  7e-7    —        —
39 13.0000  1.0690  2.2894  7e-7    1.3281  45.7h
40 13.3333  0.9356  2.2471  7e‑7    —   —
41	13.6667	1.0255	2.2923	7e‑7	—	—
42	14.0000	0.7161	2.2340	7e‑7	1.2669	49.2h
43	14.3333	0.9747	2.3796	7e‑7	—	—
44	14.6667	0.8440	2.4757	7e‑7	—	—
45	15.0000	0.6580	2.2570	7e‑7	1.2060	52.8h



lr 8e-7,  Cimiento/dataset dividido en 3 bloques de 45000 tokens por bloque aprox, update cada bloque, guardado de checkpoint por epoch (es decir cada 3 bloques), batch 1, modelo llama 3.1 8B. Cimiento total de 72000 palabras.Full Fine-Tunning, parámetros 8030277632, lr constante. 15 epochs en total, (el cimiento/ el Agio es Ética + Identidad + Coherencia + lógica + Soberanía + Razonamiento estructurado), scheduler = constant, warmup_steps = 0, FP32, [Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados. [Z6] Integridad: 488951 / 488951 caracteres.  - Bloque 1: 45758 tokens reales- Bloque 2: 46149 tokens reales- Bloque 3: 43683 tokens reales,  adam_beta1=0.9, adam_beta2=0.999, gradiente_acumulation 1, adam_epsilon=1e-8, weight_decay=0.01, Optim: AdamW, ram usada normalmente en el z6 120-140 gb estables durante toda la forja, picos de apenas 1 segundo cada hora y media de 191,8gb ram, xeon platinium 8260 funcionando todo el rato, temperatura media de forjas de 50 horas a 86 grados, el z6 son dos xeon 8260 y 192gb ram, ajustes varios en mhz, numas, etc:

Tabla de Forja (Llama 3.1 8B – Full FT – LR 8e‑7 Constante)

Upd	Epoch	Loss	GradNorm	LR	EMA	Tiempo total
1	0.3333	1.8560	10.6042	8e‑7	—	—
2	0.6667	1.4895	6.0106	8e‑7	—	—
3	1.0000	1.6862	4.7086	8e‑7	1.6862	3.5h
4	1.3333	1.6426	3.4688	8e‑7	—	—
5	1.6667	1.6852	4.8968	8e‑7	—	—
6	2.0000	1.3685	2.9877	8e‑7	1.6545	7.2h
7	2.3333	1.5472	2.7640	8e‑7	—	—
8	2.6667	1.3222	2.3599	8e‑7	—	—
9	3.0000	1.6083	2.8720	8e‑7	1.6498	10.8h
10	3.3333	1.2740	2.0950	8e‑7	—	—
11	3.6667	1.4581	2.3460	8e‑7	—	—
12	4.0000	1.5595	2.4798	8e‑7	1.6408	14.5h
13	4.3333	1.5396	2.4255	8e‑7	—	—
14	4.6667	1.1921	2.1866	8e‑7	—	—
15	5.0000	1.3863	2.3478	8e‑7	1.6154	18.2h
16	5.3333	1.3660	2.2735	8e‑7	—	—
17	5.6667	1.4585	2.0765	8e‑7	—	—
18	6.0000	1.1224	2.0953	8e‑7	1.5661	21.9h
19	6.3333	1.1032	2.1068	8e‑7	—	—
20	6.6667	1.4016	2.1153	8e‑7	—	—
21	7.0000	1.2687	2.2286	8e‑7	1.5363	25.5h
